Unnamed: 0,PAC,FOOD,NEP,BIO,FOODVALUEC,FOODVALUED,TREEVALUEC,TREEVALUED
2088,511133,786.09,476.37964,124,0.195495,358.5,280.6347693,361.95
2172,513336,786.09,306.35619,115,0.195495,358.5,280.6347693,361.95
2182,513428,786.09,570.99648,87,0.195495,358.5,280.6347693,361.95
2150,513226,786.09,336.38559,106,0.195495,358.5,280.6347693,361.95
2169,513333,786.09,196.88701,81,0.195495,358.5,280.6347693,361.95
2018,510116,786.09,360.89588,70,0.195495,358.5,280.6347693,361.95
2164,513328,786.09,182.15229,113,0.195495,358.5,280.6347693,361.95
2039,510422,786.09,533.72093,127,0.195495,358.5,280.6347693,361.95
2165,513329,786.09,244.56318,90,0.195495,358.5,280.6347693,361.95
2191,513437,786.09,469.73342,143,0.195495,358.5,280.6347693,361.95
2185,513431,786.09,499.47048,91,0.195495,358.5,280.6347693,361.95
2131,511823,786.09,531.07688,105,0.195495,358.5,280.6347693,361.95
2190,513436,786.09,496.01378,117,0.195495,358.5,280.6347693,361.95
2053,510703,786.09,316.55589,75,0.195495,358.5,280.6347693,361.95
2178,513424,786.09,590.93404,105,0.195495,358.5,280.6347693,361.95
2089,511181,786.09,456.21632,183,0.195495,358.5,280.6347693,361.95
2061,510781,786.09,417.2681,78,0.195495,358.5,280.6347693,361.95
2104,511425,786.09,387.93093,69,0.195495,358.5,280.6347693,361.95
2081,511112,786.09,409.50964,95,0.195495,358.5,280.6347693,361.95
2063,510811,786.09,418.56724,86,0.195495,358.5,280.6347693,361.95
2057,510723,786.09,354.04209,66,0.195495,358.5,280.6347693,361.95
2129,511803,786.09,440.05,74,0.195495,358.5,280.6347693,361.95
2127,511781,786.09,365.41169,92,0.195495,358.5,280.6347693,361.95
2042,510504,786.09,336.58976,69,0.195495,358.5,280.6347693,361.95
2171,513335,786.09,269.72007,127,0.195495,358.5,280.6347693,361.95
2038,510421,786.09,524.46142,136,0.195495,358.5,280.6347693,361.95
2085,511126,786.09,414.05642,72,0.195495,358.5,280.6347693,361.95
2065,510821,786.09,404.43306,77,0.195495,358.5,280.6347693,361.95
2067,510823,786.09,439.68738,78,0.195495,358.5,280.6347693,361.95
2083,511123,786.09,401.80033,69,0.195495,358.5,280.6347693,361.95
2024,510181,786.09,426.3912,141,0.195495,358.5,280.6347693,361.95
2181,513427,786.09,576.99619,75,0.195495,358.5,280.6347693,361.95
2068,510824,786.09,382.59948,83,0.195495,358.5,280.6347693,361.95
2095,511323,786.09,357.29572,67,0.195495,358.5,280.6347693,361.95
2105,511502,786.09,338.76368,84,0.195495,358.5,280.6347693,361.95
2183,513429,786.09,535.44509,84,0.195495,358.5,280.6347693,361.95
2099,511402,786.09,374.99459,68,0.195495,358.5,280.6347693,361.95
2093,511321,786.09,344.06668,73,0.195495,358.5,280.6347693,361.95
2021,510121,786.09,342.71368,81,0.195495,358.5,280.6347693,361.95
2098,511381,786.09,329.81362,69,0.195495,358.5,280.6347693,361.95
2069,510903,786.09,319.5689,72,0.195495,358.5,280.6347693,361.95
2140,511923,786.09,327.95751,69,0.195495,358.5,280.6347693,361.95
2096,511324,786.09,334.22134,76,0.195495,358.5,280.6347693,361.95
2188,513434,786.09,494.25341,114,0.195495,358.5,280.6347693,361.95
2015,510113,786.09,354.75391,94,0.195495,358.5,280.6347693,361.95
2045,510524,786.09,407.53227,95,0.195495,358.5,280.6347693,361.95
2142,512021,786.09,363.33143,67,0.195495,358.5,280.6347693,361.95
2138,511921,786.09,370.57332,80,0.195495,358.5,280.6347693,361.95
2058,510725,786.09,400.09293,70,0.195495,358.5,280.6347693,361.95
2100,511403,786.09,344.10171,67,0.195495,358.5,280.6347693,361.95
2175,513401,786.09,580.09748,124,0.195495,358.5,280.6347693,361.95
2170,513334,786.09,257.76372,107,0.195495,358.5,280.6347693,361.95
2112,511527,786.09,416.00763,86,0.195495,358.5,280.6347693,361.95
2046,510525,786.09,422.26985,95,0.195495,358.5,280.6347693,361.95
2187,513433,786.09,542.62984,122,0.195495,358.5,280.6347693,361.95
2028,510185,786.09,356.12189,70,0.195495,358.5,280.6347693,361.95
2101,511421,786.09,369.53289,70,0.195495,358.5,280.6347693,361.95
2084,511124,786.09,402.56491,65,0.195495,358.5,280.6347693,361.95
2094,511322,786.09,343.77576,67,0.195495,358.5,280.6347693,361.95
2123,511722,786.09,333.74114,66,0.195495,358.5,280.6347693,361.95
2071,510921,786.09,348.55202,65,0.195495,358.5,280.6347693,361.95
2054,510704,786.09,332.03885,75,0.195495,358.5,280.6347693,361.95
2056,510722,786.09,347.5357,69,0.195495,358.5,280.6347693,361.95
2048,510604,786.09,356.90223,71,0.195495,358.5,280.6347693,361.95
2031,510304,786.09,271.09334,68,0.195495,358.5,280.6347693,361.95
2091,511303,786.09,304.71038,81,0.195495,358.5,280.6347693,361.95
2030,510303,786.09,367.49557,75,0.195495,358.5,280.6347693,361.95
2033,510321,786.09,388.39638,75,0.195495,358.5,280.6347693,361.95
2110,511525,786.09,353.10194,68,0.195495,358.5,280.6347693,361.95
2143,512022,786.09,360.59416,68,0.195495,358.5,280.6347693,361.95
2044,510522,786.09,403.67465,90,0.195495,358.5,280.6347693,361.95
2097,511325,786.09,358.03664,65,0.195495,358.5,280.6347693,361.95
2107,511504,786.09,346.67063,97,0.195495,358.5,280.6347693,361.95
2109,511524,786.09,329.38126,69,0.195495,358.5,280.6347693,361.95
2090,511302,786.09,346.1467,81,0.195495,358.5,280.6347693,361.95
2075,511011,786.09,345.22945,73,0.195495,358.5,280.6347693,361.95
2106,511503,786.09,340.14472,67,0.195495,358.5,280.6347693,361.95
2139,511922,786.09,393.44192,105,0.195495,358.5,280.6347693,361.95
2026,510183,786.09,518.99393,89,0.195495,358.5,280.6347693,361.95
2070,510904,786.09,359.82556,72,0.195495,358.5,280.6347693,361.95
2073,510981,786.09,339.16701,68,0.195495,358.5,280.6347693,361.95
2072,510923,786.09,331.76385,65,0.195495,358.5,280.6347693,361.95
2122,511703,786.09,325.61942,73,0.195495,358.5,280.6347693,361.95
2092,511304,786.09,339.32676,81,0.195495,358.5,280.6347693,361.95
2136,511902,786.09,366.50145,73,0.195495,358.5,280.6347693,361.95
2077,511025,786.09,386.18224,66,0.195495,358.5,280.6347693,361.95
2076,511024,786.09,386.78275,76,0.195495,358.5,280.6347693,361.95
2189,513435,786.09,493.59919,81,0.195495,358.5,280.6347693,361.95
2180,513426,786.09,577.3414,113,0.195495,358.5,280.6347693,361.95
2111,511526,786.09,373.61853,69,0.195495,358.5,280.6347693,361.95
2141,512002,786.09,342.84309,66,0.195495,358.5,280.6347693,361.95
2117,511621,786.09,330.22311,73,0.195495,358.5,280.6347693,361.95
2040,510502,786.09,333.16112,69,0.195495,358.5,280.6347693,361.95
2108,511523,786.09,306.22984,71,0.195495,358.5,280.6347693,361.95
2115,511602,786.09,344.57842,69,0.195495,358.5,280.6347693,361.95
2121,511702,786.09,326.71663,73,0.195495,358.5,280.6347693,361.95
2082,511113,786.09,465.70872,95,0.195495,358.5,280.6347693,361.95
2041,510503,786.09,336.58976,68,0.195495,358.5,280.6347693,361.95
2118,511622,786.09,329.29483,66,0.195495,358.5,280.6347693,361.95
2113,511528,786.09,378.02372,76,0.195495,358.5,280.6347693,361.95
2043,510521,786.09,357.07726,69,0.195495,358.5,280.6347693,361.95
2032,510311,786.09,262.3689,68,0.195495,358.5,280.6347693,361.95
2119,511623,786.09,321.99461,67,0.195495,358.5,280.6347693,361.95
2025,510182,786.09,430.16823,70,0.195495,358.5,280.6347693,361.95
2049,510623,786.09,352.19793,67,0.195495,358.5,280.6347693,361.95
2055,510705,786.09,404.0405,112,0.195495,358.5,280.6347693,361.95
2022,510129,786.09,523.51122,87,0.195495,358.5,280.6347693,361.95
2120,511681,786.09,324.42306,69,0.195495,358.5,280.6347693,361.95
2126,511725,786.09,343.94676,65,0.195495,358.5,280.6347693,361.95
2125,511724,786.09,316.84104,68,0.195495,358.5,280.6347693,361.95
2078,511083,786.09,358.03321,68,0.195495,358.5,280.6347693,361.95
2034,510322,786.09,330.06266,68,0.195495,358.5,280.6347693,361.95
2016,510114,786.09,234.39001,68,0.195495,358.5,280.6347693,361.95
2027,510184,786.09,457.85641,85,0.195495,358.5,280.6347693,361.95
2047,510603,786.09,333.92346,71,0.195495,358.5,280.6347693,361.95
2124,511723,786.09,346.33365,68,0.195495,358.5,280.6347693,361.95
2052,510683,786.09,436.45798,85,0.195495,358.5,280.6347693,361.95
2051,510682,786.09,445.40571,85,0.195495,358.5,280.6347693,361.95
2050,510681,786.09,247.40446,67,0.195495,358.5,280.6347693,361.95
2156,513233,786.09,227.84991,97,0.195495,358.5,280.6347693,361.95
2679,630104,587.205,525.86317,65,-0.12243,151.5,13.02408333,144.45
2694,632301,587.205,217.23311,61,-0.12243,151.5,13.02408333,144.45
2697,632324,587.205,189.96096,26,-0.12243,151.5,13.02408333,144.45
2705,632623,587.205,193.09137,39,-0.12243,151.5,13.02408333,144.45
2706,632624,587.205,193.09137,44,-0.12243,151.5,13.02408333,144.45
2707,632625,587.205,193.09137,61,-0.12243,151.5,13.02408333,144.45
2708,632626,587.205,193.09137,55,-0.12243,151.5,13.02408333,144.45
2712,632724,587.205,118.81738,51,-0.12243,151.5,13.02408333,144.45
2714,632726,587.205,155.26357,53,-0.12243,151.5,13.02408333,144.45
2721,632825,587.205,151.34736,44,-0.12243,151.5,13.02408333,144.45
2680,630105,587.205,525.86317,65,-0.12243,151.5,13.02408333,144.45
2703,632621,587.205,170.04805,54,-0.12243,151.5,13.02408333,144.45
2693,632224,587.205,133.36057,60,-0.12243,151.5,13.02408333,144.45
2696,632323,587.205,192.71926,52,-0.12243,151.5,13.02408333,144.45
2678,630103,587.205,525.86317,43,-0.12243,151.5,13.02408333,144.45
2677,630102,587.205,216.11472,65,-0.12243,151.5,13.02408333,144.45
2715,632801,587.205,155.26357,61,-0.12243,151.5,13.02408333,144.45
2709,632701,587.205,153.25197,97,-0.12243,151.5,13.02408333,144.45
2704,632622,587.205,193.09137,40,-0.12243,151.5,13.02408333,144.45
2692,632223,587.205,133.36057,46,-0.12243,151.5,13.02408333,144.45
2699,632522,587.205,169.52711,50,-0.12243,151.5,13.02408333,144.45
2711,632723,587.205,153.25197,52,-0.12243,151.5,13.02408333,144.45
2702,632525,587.205,190.15559,54,-0.12243,151.5,13.02408333,144.45
2698,632521,587.205,189.96096,69,-0.12243,151.5,13.02408333,144.45
2718,632821,587.205,131.53297,47,-0.12243,151.5,13.02408333,144.45
2713,632725,587.205,155.26357,98,-0.12243,151.5,13.02408333,144.45
2716,632802,587.205,155.26357,41,-0.12243,151.5,13.02408333,144.45
2690,632221,587.205,253.46016,79,-0.12243,151.5,13.02408333,144.45
2701,632524,587.205,168.8935,52,-0.12243,151.5,13.02408333,144.45
2700,632523,587.205,218.92913,46,-0.12243,151.5,13.02408333,144.45
2689,630225,587.205,244.72048,62,-0.12243,151.5,13.02408333,144.45
2719,632822,587.205,151.34736,53,-0.12243,151.5,13.02408333,144.45
2682,630121,587.205,256.77806,50,-0.12243,151.5,13.02408333,144.45
2688,630224,587.205,226.64297,38,-0.12243,151.5,13.02408333,144.45
2687,630223,587.205,290.42071,64,-0.12243,151.5,13.02408333,144.45
2683,630123,587.205,256.77806,42,-0.12243,151.5,13.02408333,144.45
2691,632222,587.205,133.36057,70,-0.12243,151.5,13.02408333,144.45
2685,630203,587.205,266.2169,34,-0.12243,151.5,13.02408333,144.45
2695,632322,587.205,237.68526,47,-0.12243,151.5,13.02408333,144.45
2684,630202,587.205,280.73254,50,-0.12243,151.5,13.02408333,144.45
2686,630222,587.205,281.83664,51,-0.12243,151.5,13.02408333,144.45
2681,630106,587.205,258.95644,43,-0.12243,151.5,13.02408333,144.45
2720,632823,587.205,151.34736,66,-0.12243,151.5,13.02408333,144.45
2710,632722,587.205,153.25197,56,-0.12243,151.5,13.02408333,144.45
2717,632803,587.205,155.26357,44,-0.12243,151.5,13.02408333,144.45
